prompt,response,ground_truth
" Emily had 7 coloring books. If she gave away 2 of them, but then bought 14 more, how many would she have total? ","To find out how many coloring books Emily has now, we need to subtract the number of coloring books she gave away from the original number and add the number of new ones.

Original number of coloring books: 7
Number of coloring books given away: 2
New number of coloring books: 14

First, let's subtract the number of coloring books given away:
7 - 2 = 5

Now, let's add the new number of coloring books:
5 + 14 = 19

So, Emily now has a total of 19 coloring books.",19
" At the arcade Dave won 25 tickets. If he spent 22 tickets on a beanie and later won 15 more tickets, how many would he have? ","Dave started with 25 tickets. He then spent 22 tickets on a beanie, leaving him with 25 - 22 = 3 tickets. After winning 15 more tickets, he now has 3 + 15 = 18 tickets.",18
" Robin had 30 songs on her mp3 player. If she deleted 8 old songs from it and then added 10 new songs, how many songs does she have on her mp3 player? ","To find out how many songs Robin has now, we need to subtract the number of songs she deleted (8) from the original number of songs (30), and then add the number of new songs she added (10).

First, let's subtract 8 from 30:
30 - 8 = 22

Then, let's add 10 to 22:
22 + 10 = 32

So, Robin now has 32 songs on her mp3 player.",32
" The school cafeteria had 23 apples. If they used 20 to make lunch for the students and then bought 6 more, how many apples would they have? ","To find out how many apples the school cafeteria has now, we need to add the number of apples they used (20) to the number of apples they bought (6).

23 (initial apples) + 20 (used apples) = 43
43 + 6 (bought apples) = 49

So, the school cafeteria would have 49 apples now.",9
" Janet was playing a video game and had 38 lives. In a hard part of the game she lost 16 lives. If she got 32 more lives in the next level, how many lives would she have? ","To find out how many lives Janet has now, we need to subtract the number of lives she lost from her original amount and then add the number of lives she gained.

Original lives: 38
Lives lost: 16
Lives gained: 32

First, let's subtract the lives lost:
38 - 16 = 22

Then, let's add the lives gained:
22 + 32 = 54

So, Janet now has 54 lives.",54
" Megan picked 19 carrots from her garden. If she threw out 4 of them and then picked 46 more the next day, how many carrots would she have total? ","Megan started with 19 carrots. She threw out 4, so she had 19 - 4 = 15 carrots left.

Then, she picked 46 more carrots the next day. To find the total number of carrots she has now, we need to add the carrots she already had (15) to the new ones (46).

15 + 46 = 61

So, Megan would have a total of 61 carrots.",61
" Roger had 45 dollars in January. By March he had spent 20 dollars. If he got another 46 dollars from his mom, how much money would he have? ","Roger started with $45 and spent $20 by March. So, he was left with:

$45 - $20 = $25

Then, he got an additional $46 from his mom. To find out how much he has now, we add the new amount to what he already had:

$25 + $46 = $71",71
" The school cafeteria had 17 apples. If they used 2 to make lunch for the students and then bought 23 more, how many apples would they have? ","The school cafeteria started with 17 apples. They used 2 for lunch, so they were left with 17 - 2 = 15 apples. Then, they bought 23 more apples, so now they have 15 + 23 = 38 apples.",38
" Janet was playing a video game and had 47 lives. In a hard part of the game she lost 23 lives. If she got 46 more lives in the next level, how many lives would she have? ","To find out how many lives Janet has now, we need to add the number of lives she lost (23) to the initial number of lives she had (47). 

47 + 23 = 70

Then, we add the additional lives she got in the next level (46).

70 + 46 = 116

So, Janet would have 116 lives now.",70
" Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have total? ","Nancy started with 12 carrots. She threw out 2, so she had 12 - 2 = 10 carrots left. Then she picked 21 more, so now she has 10 + 21 = 31 carrots. The answer is 31.",31
" Bianca had 34 songs on her mp3 player. If she deleted 14 old songs from it and then added 44 new songs, how many songs does she have on her mp3 player? ","Bianca started with 34 songs. She deleted 14, so she was left with 34 - 14 = 20 songs. Then she added 44 new songs, so now she has 20 + 44 = 64 songs. The answer is 64.",64
" Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? ","Tom started with 5 books. He sold 4, so he was left with 5 - 4 = 1 book. Then he bought 38 more books, so now he has 1 + 38 = 39 books. The answer is 39.",39
" John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones, how many socks would he have? ","John started with 33 socks. He threw away 19, so he was left with 33 - 19 = 14 socks. Then he bought 13 more, so now he has 14 + 13 = 27 socks. The answer is 27.",27
" For the school bake sale Maria made 19 cupcakes. If she sold 5 of them and then made 10 more, how many cupcakes would she have? ","Maria started with 19 cupcakes. She sold 5, so she had 19 - 5 = 14 cupcakes left. Then she made 10 more, so now she has 14 + 10 = 24 cupcakes. The answer is 24.",24
 A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin how many would be in the bin? ,"To find out how many oranges are left in the bin, we need to subtract the number of oranges thrown away from the original number.

Original number of oranges: 50
Oranges thrown away: 40

50 - 40 = 10

So, there would be 10 oranges left in the bin.",34
 In fourth grade there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school. How many students were in fourth grade at the end? ,"To find out how many students were in fourth grade at the end, we need to subtract the number of students who left from the original number of students.

Original number of students: 8
Number of students who left: 5

Subtracting the number of students who left from the original number:
8 - 5 = 3

So, there were 3 students in fourth grade at the end of the year.",11
" Bianca picked 23 carrots from her garden. If she threw out 10 of them and then picked 47 more the next day, how many carrots would she have total? ","Bianca started with 23 carrots. She threw out 10, so she had 23 - 10 = 13 carrots left. Then she picked 47 more, so now she has 13 + 47 = 60 carrots. The answer is 60.",60
" Zoe had 42 bottles of water in her fridge. If she drank 25 of them and then bought 30 more, how many bottles would she have? ","Zoe started with 42 bottles of water. She drank 25, so she was left with 42 - 25 = 17 bottles. Then she bought 30 more, so now she has 17 + 30 = 47 bottles. The answer is 47.",47
" Katie had 11 songs on her mp3 player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her mp3 player? ","Katie started with 11 songs. She deleted 7, so she was left with 11 - 7 = 4 songs. Then she added 24 new songs, so now she has 4 + 24 = 28 songs. The answer is 28.",28
 A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? ,"The store started with 5 oranges. They threw away 2, so they were left with 5 - 2 = 3 oranges. Then they added 28 more oranges to the bin. To find out how many oranges are now in the bin, we add the new ones to the old ones: 3 + 28 = 31.",31
" Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have? ","Adam started with 48 books. He sold 19, so he was left with 48 - 19 = 29 books.

Then, he bought 38 more books. To find out how many books he had in total now, we need to add the number of books he already had (29) to the number of new books he bought (38).

29 + 38 = 67

So, Adam would have 67 books now.",67
 In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end? ,"To find out how many students were in fourth grade at the end of the year, we need to subtract the number of students who left from the original number of students.

Original number of students: 31
Number of students who left: 5

31 - 5 = 26

Then, we add the new students who came to school:

11 new students

26 + 11 = 37",37
" For the school bake sale Robin made 42 cupcakes. If she sold 22 of them and then made 39 more, how many cupcakes would she have? ","To find out how many cupcakes Robin has now, we need to add the number of cupcakes she already had (42) to the number of new ones she made (39).

42 + 39 = 81

So, Robin now has 81 cupcakes.",59
" A florist had 11 roses. If she sold 2 of them and then later picked 32 more, how many roses would she have? ","The florist started with 11 roses. She sold 2, so she was left with 11 - 2 = 9 roses.

Then, she picked 32 more roses. To find the total number of roses now, we add the ones she already had to the new ones: 9 + 32 = 41.",41
" Frank had 11 dollars. At the store he spent $3 on a new game. If he got another 14 dollars for his allowance, how much money does he have now? ","Frank started with $11. He then spent $3 on a new game, so he was left with $11 - $3 = $8.

After that, he received an additional $14 for his allowance. To find out how much money he has now, we need to add the amount he had after buying the game and the amount he got from his allowance:

$8 (remaining after buying the game) + $14 (allowance) = $22

So Frank now has $22.",22
" Haley was playing a video game and had 14 lives. In a hard part of the game she lost 4 lives. If she got 36 more lives in the next level, how many lives would she have? ","Haley started with 14 lives. She lost 4 lives, so she was left with 14 - 4 = 10 lives.

Then, she gained 36 more lives, so now she has 10 + 36 = 46 lives.",46
" Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have? ","Luke started with $48 and spent $11 by March. To find out how much he has left, we need to subtract the amount he spent from the initial amount.

$48 - $11 = $37

Then, Luke got another $21 from his mom. We add this to the remaining amount:

$37 + $21 = $58",58
" Emily was playing a video game and had 42 lives. In a hard part of the game she lost 25 lives. If she got 24 more lives in the next level, how many lives would she have? ","To find out how many lives Emily has now, we need to subtract the number of lives she lost from her original amount and then add the number of lives she gained.

Original lives: 42
Lives lost: 25
Lives gained: 24

First, let's subtract the lives lost:
42 - 25 = 17

Then, let's add the lives gained:
17 + 24 = 41

So, Emily now has 41 lives.",41
" Debby had 30 coloring books. If she gave away 7 of them, but then bought 35 more, how many would she have total? ","To find out how many coloring books Debby has now, we need to add the number of coloring books she gave away and the number she bought.

Number of coloring books given away: 7
Number of coloring books bought: 35

Total number of coloring books = Number given away + Number bought
= 7 + 35
= 42",58
" The school cafeteria had 12 apples. If they used 8 to make lunch for the students and then bought 19 more, how many apples would they have? ","To find out how many apples the school cafeteria has now, we need to add the number of apples they already had (12) to the number of apples they bought (19).

12 + 19 = 31

So, the school cafeteria now has 31 apples.",23
" At the fair there were 31 people in line for the bumper cars. If 25 of them got tired of waiting and left and 25 more got in line, how many people would be in line? ","To find out how many people are still in line, we need to subtract the number of people who left from the original number of people.

Original number of people = 31
Number of people who left = 25

Number of people remaining = 31 - 25 = 6

Now, we add the new number of people who got in line:
New total = 6 + 25 = 31",31
" A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? ","The florist started with 50 roses. She sold 15, so she was left with 50 - 15 = 35 roses.

Then, she picked 21 more roses. To find the total number of roses now, we add the ones she already had to the new ones: 35 + 21 = 56 roses.",56
" Zoe had 6 songs on her mp3 player. If she deleted 3 old songs from it and then added 20 new songs, how many songs does she have on her mp3 player? ","Zoe started with 6 songs. She deleted 3, so she was left with 6 - 3 = 3 songs. Then she added 20 new songs, so now she has 3 + 20 = 23 songs. The answer is 23.",23
" At the arcade Dave won 11 tickets. If he spent 5 tickets on a beanie and later won 10 more tickets, how many would he have? ","Dave started with 11 tickets. He then spent 5 tickets on a beanie, leaving him with 11 - 5 = 6 tickets. After that, he won 10 more tickets, so now he has 6 + 10 = 16 tickets.",16
" A waiter had 33 customers to wait on. If 31 customers left and he got another 26 customers, how many customers would he have? ","To find the total number of customers the waiter has now, we need to add the initial number of customers (33) to the number of new customers (26).

First, let's add the initial number of customers:
33 + 26 = 59

Then, let's add the number of new customers:
59 + 31 = 90

So, the waiter now has a total of 90 customers.",28
 In fourth grade there were 11 students at the start of the year. During the year 6 students left and 42 new students came to school. How many students were in fourth grade at the end? ,"To find out how many students were in fourth grade at the end, we need to subtract the number of students who left from the original number of students.

Original number of students: 11
Number of students who left: 6

Subtracting the number of students who left from the original number:
11 - 6 = 5

So, there were 5 students in fourth grade at the end of the year.",47
" Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have? ","Oliver started with 11 socks. He then threw away 4, so he was left with 11 - 4 = 7 socks. After buying 26 new socks, he now has 7 + 26 = 33 socks. The answer is 33.",33
 A store had 40 oranges in a bin. If they threw away 25 of the old ones and put 21 new ones in the bin how many would be in the bin? ,"To find out how many oranges are left in the bin, we need to subtract the number of oranges thrown away from the original number.

Original number of oranges: 40
Oranges thrown away: 25

40 - 25 = 15

So, there would be 15 oranges left in the bin.",36
" At the arcade Edward won 9 tickets. If he spent 4 tickets on a beanie and later won 4 more tickets, how many would he have? ","Edward started with 9 tickets. He spent 4 tickets on a beanie, so he had 9 - 4 = 5 tickets left. Then, he won 4 more tickets, so now he has 5 + 4 = 9 tickets.",9
 In fourth grade there were 4 students at the start of the year. During the year 3 students left and 42 new students came to school. How many students were in fourth grade at the end? ,"To find out how many students were in fourth grade at the end, we need to subtract the number of students who left from the original number of students.

Original number of students: 4
Number of students who left: 3

Subtracting the number of students who left from the original number:
4 - 3 = 1

So, there was 1 student left in fourth grade at the end of the year.",43
" Haley picked 28 carrots from her garden. If she threw out 11 of them and then picked 9 more the next day, how many carrots would she have total? ","To find out how many carrots Haley has now, we need to add the number of carrots she had initially (28) to the number of carrots she threw out (11), and then add the number of carrots she picked the next day (9).

First, let's subtract the number of carrots thrown out: 28 - 11 = 17

Then, let's add the number of carrots picked the next day: 17 + 9 = 26

So, Haley now has a total of 26 carrots.",26
" Roger had 25 books. If he sold 21 of them and used the money he earned to buy 30 new books, how many books would Roger have? ","Roger started with 25 books. He sold 21, so he was left with 25 - 21 = 4 books. Then he bought 30 more books, so now he has 4 + 30 = 34 books. The answer is 34.",34
" A florist had 5 roses. If she sold 3 of them and then later picked 34 more, how many roses would she have? ","The florist started with 5 roses. She sold 3, so she was left with 5 - 3 = 2 roses. Then, she picked 34 more roses, so now she has 2 + 34 = 36 roses.",36
" Wendy was playing a video game and had 10 lives. In a hard part of the game she lost 6 lives. If she got 37 more lives in the next level, how many lives would she have? ","Wendy started with 10 lives. She lost 6 lives, so she was left with 10 - 6 = 4 lives. Then, she gained 37 more lives, so now she has 4 + 37 = 41 lives.",41
" John had 5 dollars. At the store he spent $2 on a new game. If he got another 26 dollars for his allowance, how much money does he have now? ","John started with $5. He spent $2 on a game, so he was left with $5 - $2 = $3.

Then, he received an additional $26 from his allowance. To find out how much money he has now, we need to add the amount he had after buying the game and the new allowance:

$3 (remaining after buying the game) + $26 (allowance) = $29

So, John now has $29.",29
" For the school bake sale Chloe made 28 cupcakes. If she sold 25 of them and then made 8 more, how many cupcakes would she have? ","Chloe started with 28 cupcakes. She sold 25, so she had 28 - 25 = 3 left. Then she made 8 more, so now she has 3 + 8 = 11 cupcakes.",11
" At the town carnival Billy rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 5 tickets, how many tickets did he use? ","To find out how many tickets Billy used, we need to calculate the total number of rides he took.

He rode the ferris wheel 7 times, so that's 7 rides.
He rode the bumper cars 3 times, so that's 3 rides.

Total rides = 7 + 3 = 10

Each ride costs 5 tickets. So, we multiply the total number of rides by the cost per ride:

10 rides * 5 tickets/ride = 50 tickets",50
 Chloe was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Chloe have total? ,"To find the total number of pieces of winter clothing, we need to multiply the number of boxes by the number of items in each box.

Number of boxes: 4
Number of items per box: 2 scarves + 6 mittens = 8

Total number of items: 4 boxes * 8 items/box = 32",32
" A waiter had 9 tables he was waiting on, with 7 women and 3 men at each table. How many customers total did the waiter have? ","To find the total number of customers, we need to multiply the number of tables by the number of people at each table.

Number of tables: 9
Number of people per table: 7 (women) + 3 (men) = 10

Total number of customers = Number of tables * Number of people per table
= 9 * 10
= 90",90
" April's discount flowers was having a sale where each flower was 3 dollars. If Emily bought 2 roses and 2 daisies, how much did she spend? ","To find out how much Emily spent, we need to calculate the total cost of the flowers.

Each rose costs $3, so 2 roses will be 2 x $3 = $6.
Each daisy costs $3, so 2 daisies will be 2 x $3 = $6.

The total amount Emily spent is $6 (for roses) + $6 (for daisies) = $12.",12
" Isabel had 2 pages of math homework and 4 pages of reading homework. If each page had 5 problems on it, how many problems did she have to complete total? ","To find the total number of problems Isabel had to complete, we need to multiply the number of pages in each subject by the number of problems per page.

For math homework: 2 pages * 5 problems/page = 10 problems
For reading homework: 4 pages * 5 problems/page = 20 problems

Total number of problems: 10 + 20 = 30 problems",30
" Wendy was playing a video game where she scores 5 points for each treasure she finds. If she found 4 treasures on the first level and 3 on the second, what would her score be? ","To find Wendy's total score, we need to multiply the number of treasures she found by the points per treasure.

For the first level, she found 4 treasures and scored 5 points each, so that's 4 x 5 = 20 points.
For the second level, she found 3 treasures and scored 5 points each, so that's 3 x 5 = 15 points.

Adding these two scores together gives us a total of 20 + 15 = 35 points.",35
" There were 7 friends playing a video game online when 2 more players joined the game. If each player had 7 lives, how many lives did they have total? ","To find out the total number of lives, we need to multiply the initial number of players by the number of lives each player had.

There were initially 7 friends playing.
2 new players joined, so now there are 7 + 2 = 9 players.

Each player has 7 lives. To find the total number of lives, we multiply the number of players by the number of lives per player:

9 players * 7 lives/player = 63 lives",63
" Paul bought 6 boxes of chocolate candy and 4 boxes of caramel candy. If each box has 9 pieces inside it, how much candy did he have total? ","To find the total amount of candy Paul had, we need to multiply the number of boxes of each type by the number of pieces in each box.

For chocolate candy: 6 boxes * 9 pieces/box = 54 pieces
For caramel candy: 4 boxes * 9 pieces/box = 36 pieces

Now, add the total amount of both types of candy together: 54 + 36 = 90 pieces",90
" A pet store has 6 bird cages. If each cage has 6 parrots and 2 parakeets in it, how many birds does the pet store have total? ","To find the total number of birds, we need to calculate the number of parrots and parakeets separately and then add them together.

Number of parrots: 6 cages * 6 parrots/cage = 36 parrots
Number of parakeets: 6 cages * 2 parakeets/cage = 12 parakeets

Total number of birds: 36 parrots + 12 parakeets = 48 birds",48
" Rachel was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 6 shelves of mystery books and 2 shelves of picture books, how many books did she have total? ","To find the total number of books, we need to calculate the number of books on each shelf and then add them together.

For the mystery books: 6 shelves * 9 books/shelf = 54 books
For the picture books: 2 shelves * 9 books/shelf = 18 books

Now, let's add the total number of books for both types:

54 (mystery) + 18 (picture) = 72 books",72
 Rachel was unboxing some of her old winter clothes. She found 7 boxes of clothing and inside each box there were 3 scarves and 4 mittens. How many pieces of winter clothing did Rachel have total? ,"To find the total number of pieces of winter clothing, we need to multiply the number of boxes by the number of items in each box.

Number of boxes: 7
Number of items per box: 3 scarves + 4 mittens = 7 items

Total number of items: 7 boxes * 7 items/box = 49 items",49
" A pet store has 9 bird cages. If each cage has 2 parrots and 2 parakeets in it, how many birds does the pet store have total? ","To find the total number of birds, we need to multiply the number of cages by the number of birds per cage.

Number of cages: 9
Number of birds per cage: 2 (parrots) + 2 (parakeets) = 4

Total number of birds: 9 * 4 = 36",36
" Cody bought 7 boxes of chocolate candy and 3 boxes of caramel candy. If each box has 8 pieces inside it, how much candy did he have total? ","To find the total amount of candy Cody had, we need to multiply the number of boxes of chocolate candy by the number of pieces in each box, and then add that result to the number of boxes of caramel candy multiplied by the number of pieces in each box.

Number of boxes of chocolate candy: 7
Number of pieces per box: 8

Total chocolate candy: 7 * 8 = 56

Number of boxes of caramel candy: 3
Number of pieces per box: 8

Total caramel candy: 3 * 8 = 24

Now, we add the total amount of chocolate and caramel candies together:

Total candy: 56 + 24 = 80",80
" At Billy's Restaurant a group with 2 adults and 5 children came in to eat. If each meal cost 3 dollars, how much was the bill? ","To find the total bill, you need to multiply the number of meals by the cost per meal.

Number of meals: 7 (2 adults + 5 children)
Cost per meal: $3

Total bill = Number of meals * Cost per meal
= 7 * $3
= $21",21
" Paul was collecting cans for recycling. On Saturday he filled 6 bags up and on Sunday he filled 3 more bags. If each bag had 8 cans in it, how many cans did he pick up total? ","To find the total number of cans Paul picked up, we need to multiply the number of bags he filled by the number of cans per bag.

Number of bags filled on Saturday: 6
Number of bags filled on Sunday: 3
Cans per bag: 8

Total cans = Number of bags * Cans per bag
= 6 * 8
= 48

So, Paul picked up a total of 48 cans.",72
" While playing a trivia game, Adam answered 5 questions correct in the first half and 5 questions correct in the second half. If each question was worth 5 points, what was his final score? ","To find Adam's final score, we need to calculate the total number of questions he answered correctly.

In the first half, he answered 5 questions correctly.
In the second half, he also answered 5 questions correctly.

So, in total, he answered 5 + 5 = 10 questions correctly.

Since each question is worth 5 points, his final score would be:

10 questions * 5 points per question = 50 points

Therefore, Adam's final score was 50 points.",50
 Haley's favorite band was holding a concert where tickets were 4 dollars each. Haley bought 3 tickets for herself and her friends and 5 extra tickets in case anyone else wanted to go. How much did she spend? ,"To find out how much Haley spent, we need to calculate the cost of the tickets she bought and add it to the cost of the extra tickets.

She bought 3 tickets for herself and her friends, so that's 4 tickets (for herself) + 2 tickets (for her friends) = 6 tickets.
The price of each ticket is $4, so the total cost for these 6 tickets is 6 x $4 = $24.

She also bought 5 extra tickets, which means she bought a total of 6 + 5 = 11 tickets.

So, the total amount Haley spent is $24 (for the 6 tickets) + $20 (for the 5 extra tickets) = $44.",32
" Luke was putting his spare change into piles. He had 5 piles of quarters and 5 piles of dimes. If each pile had 3 coins in it, how many coins did he have total? ","To find the total number of coins, we need to calculate the number of coins in each pile and then add them together.

Luke has 5 piles of quarters with 3 coins in each pile, so that's 5 x 3 = 15 quarters.
He also has 5 piles of dimes with 3 coins in each pile, so that's 5 x 3 = 15 dimes.

Now, let's add the number of quarters and dimes together: 15 + 15 = 30

So, Luke had a total of 30 coins.",30
 Victor and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Victor bought 6 decks and his friend bought 2 decks? ,"Victor bought 6 decks at $8 each, so he spent 6 x $8 = $48.

His friend bought 2 decks at $8 each, so he spent 2 x $8 = $16.

Together, they spent $48 + $16 = $64.",64
" Katie had 7 pages of math homework and 3 pages of reading homework. If each page had 9 problems on it, how many problems did she have to complete total? ","To find the total number of problems Katie had to complete, we need to multiply the number of pages of math homework by the number of problems per page.

Number of pages of math homework: 7
Number of problems per page: 9

Total number of problems in math homework: 7 * 9 = 63

Number of pages of reading homework: 3
Number of problems per page: 9

Total number of problems in reading homework: 3 * 9 = 27

Now, let's add the total number of problems from both subjects:

63 (math) + 27 (reading) = 90

Katie had to complete a total of 90 problems.",90
" Faye was playing a video game where she scores 7 points for each treasure she finds. If she found 2 treasures on the first level and 6 on the second, what would her score be? ","To find Faye's total score, we need to multiply the number of treasures she found by the points per treasure.

For the first level, she found 2 treasures, so that's 2 x 7 = 14 points.
For the second level, she found 6 treasures, so that's 6 x 7 = 42 points.

Adding these two scores together, Faye's total score is 14 + 42 = 56 points.",56
" Gwen was organizing her book case making sure each of the shelves had exactly 9 books on it. If she had 3 shelves of mystery books and 5 shelves of picture books, how many books did she have total? ","To find the total number of books Gwen has, we need to calculate the number of books on each shelf and then add them together.

She has 3 shelves of mystery books with exactly 9 books on each shelf. So, the total number of mystery books is:
3 shelves * 9 books/shelf = 27 books

She also has 5 shelves of picture books with exactly 9 books on each shelf. So, the total number of picture books is:
5 shelves * 9 books/shelf = 45 books

Now, we add the total number of mystery books and picture books together to find the overall total:
27 books + 45 books = 72 books",72
" There were 2 friends playing a video game online when 2 more players joined the game. If each player had 6 lives, how many lives did they have total? ","To find the total number of lives, we need to multiply the initial number of players by the number of lives each player had.

There were initially 2 friends playing.
2 more players joined, making it a total of 3 players.
Each player had 6 lives.

So, the total number of lives is: 3 (initial players) * 6 (lives per player) = 18

Therefore, they had a total of 18 lives.",24
" Wendy bought 4 new chairs and 4 new tables for her house. If she spent 6 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ","To find the total time it took Wendy to put together all the furniture, we need to multiply the number of chairs by the time per chair and then add the result to the number of tables times the time per table.

Number of chairs: 4
Time per chair: 6 minutes
Total time for chairs: 4 x 6 = 24 minutes

Number of tables: 4
Time per table: 6 minutes
Total time for tables: 4 x 6 = 24 minutes

Total time to put together all furniture: 24 + 24 = 48 minutes",48
" April's discount flowers was having a sale where each flower was 3 dollars. If Zoe bought 8 roses and 2 daisies, how much did she spend? ","To find out how much Zoe spent, we need to calculate the total cost of the roses and the daisies separately and then add them together.

The cost of each rose is $3, so for 8 roses:
8 roses x $3/rose = $24

The cost of each daisy is also $3, so for 2 daisies:
2 daisies x $3/daisy = $6

Now, let's add the total cost of the roses and the daisies together:
$24 (roses) + $6 (daisies) = $30

Zoe spent $30.",30
 Paige was unboxing some of her old winter clothes. She found 6 boxes of clothing and inside each box there were 5 scarves and 5 mittens. How many pieces of winter clothing did Paige have total? ,"To find the total number of pieces of winter clothing, we need to multiply the number of boxes by the number of items in each box.

Number of boxes: 6
Number of items per box: 5 (scarves) + 5 (mittens) = 10

Total number of items: 6 x 10 = 60",60
" Sam was collecting cans for recycling. On Saturday he filled 4 bags up and on Sunday he filled 3 more bags. If each bag had 6 cans in it, how many cans did he pick up total? ","To find the total number of cans Sam picked up, we need to multiply the number of bags he filled by the number of cans per bag.

On Saturday, he filled 4 bags with 6 cans each, so that's 4 x 6 = 24 cans.
On Sunday, he filled 3 more bags with 6 cans each, so that's 3 x 6 = 18 cans.

Adding these together, we get 24 + 18 = 42 cans.",42
 George was working as a sacker at a grocery store where he made 5 dollars an hour. On Monday he worked 7 hours and on Tuesday he worked 2 hours. How much money did George make in those two days? ,"To find out how much money George made, we need to calculate his earnings for both Monday and Tuesday.

On Monday, George worked 7 hours at $5 per hour, so his earnings for Monday are:
7 hours x $5/hour = $35

On Tuesday, George worked 2 hours at $5 per hour, so his earnings for Tuesday are:
2 hours x $5/hour = $10

To find the total amount of money George made in those two days, we add his earnings from Monday and Tuesday:
$35 (Monday) + $10 (Tuesday) = $45",45
" While playing a trivia game, Frank answered 3 questions correct in the first half and 2 questions correct in the second half. If each question was worth 3 points, what was his final score? ","To find Frank's final score, we need to calculate the total number of points he scored in both halves.

In the first half, Frank answered 3 questions correctly, and each question is worth 3 points, so he scored:
3 questions * 3 points per question = 9 points

In the second half, Frank answered 2 questions correctly, and each question is also worth 3 points, so he scored:
2 questions * 3 points per question = 6 points

To find his total score, we add the points from both halves:
9 points (first half) + 6 points (second half) = 15 points

So Frank's final score was 15 points.",15
 Edward and his friend were buying trick decks from the magic shop for 9 dollars each. How much did they spend if Edward bought 4 decks and his friend bought 4 decks? ,"Edward bought 4 decks at 9 dollars each, so he spent 4 x 9 = 36 dollars.

His friend also bought 4 decks at the same price, so they both spent 36 dollars in total.",72
 Tom and his friend were buying trick decks from the magic shop for 8 dollars each. How much did they spend if Tom bought 3 decks and his friend bought 5 decks? ,"Tom bought 3 decks, so he spent 3 x $8 = $24. His friend bought 5 decks, so he spent 5 x $8 = $40. Together, they spent $24 + $40 = $64. The answer is 64.",64
" While shopping for music online, Megan bought 2 country albums and 8 pop albums. Each album came with a lyric sheet and had 7 songs. How many songs did Megan buy total? ","To find the total number of songs Megan bought, we need to calculate the number of songs in each type of album and then add them together.

For country albums: 2 albums * 7 songs per album = 14 songs
For pop albums: 8 albums * 7 songs per album = 56 songs

Total number of songs = 14 songs + 56 songs = 70 songs",70
 Victor was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 5 hours and on Tuesday he worked 5 hours. How much money did Victor make in those two days? ,"To find out how much Victor made, we need to calculate his earnings for both Monday and Tuesday.

On Monday, Victor worked 5 hours at $6 per hour, so his earnings for Monday are:
5 hours x $6/hour = $30

On Tuesday, Victor also worked 5 hours at $6 per hour, so his earnings for Tuesday are:
5 hours x $6/hour = $30

To find the total amount of money Victor made in those two days, we add his earnings from Monday and Tuesday:
$30 (Monday) + $30 (Tuesday) = $60",60
" A pet store has 6 bird cages. If each cage has 2 parrots and 7 parakeets in it, how many birds does the pet store have total? ","To find the total number of birds, we need to multiply the number of cages by the number of parrots per cage and then by the number of parakeets per cage.

Number of cages: 6
Number of parrots per cage: 2
Number of parakeets per cage: 7

Total number of parrots: 6 * 2 = 12
Total number of parakeets: 6 * 7 = 42

Now, let's add the total number of parrots and parakeets together:
12 (parrots) + 42 (parakeets) = 54

The pet store has a total of 54 birds.",54
" Maria bought 2 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ","To find the total time it took Maria to put together the furniture, we need to multiply the number of pieces by the time per piece.

She bought 2 new chairs and 2 new tables. 
Chairs: 2 * 8 = 16 minutes
Tables: 2 * 8 = 16 minutes

Total time: 16 + 16 = 32 minutes",32
" Olivia was playing a video game where she scores 8 points for each treasure she finds. If she found 2 treasures on the first level and 2 on the second, what would her score be? ","To find Olivia's total score, we need to multiply the number of treasures she found by the points per treasure.

She found 2 treasures on the first level, so that's 2 x 8 = 16 points.
She also found 2 treasures on the second level, so that's 2 x 8 = 16 points.

Adding these two scores together, we get: 16 + 16 = 32 points.",32
" A waiter had 6 tables he was waiting on, with 3 women and 5 men at each table. How many customers total did the waiter have? ","To find the total number of customers, we need to multiply the number of tables by the number of people at each table.

Number of tables: 6
Number of people per table: 3 (women) + 5 (men) = 8

Total number of customers = Number of tables * Number of people per table
= 6 * 8
= 48",48
